,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
86,0.9534603754679362,0.004887640884206724,0.008978048960367838,1.3673027780918482e-06,11,160,"{'max_depth': 11, 'n_estimators': 160}",0.7495891504924195,0.7100721358130819,0.7103061122959643,0.7233448971862203,0.01858151121090896,1,0.9566570088988483,0.9549768429353397,0.9541266791231996,0.9552535103191292,0.0010513644545140095
87,1.0199288527170818,0.012230572619866759,0.009650309880574545,0.0009339850436888152,11,170,"{'max_depth': 11, 'n_estimators': 170}",0.7447646272561825,0.708368163966711,0.7091139470047223,0.7207694214654367,0.01699163725398668,13,0.9585147915750237,0.9545766677724219,0.9536200586365242,0.9555705059946566,0.0021182364431745287
88,1.0791335105895996,0.008566976683118555,0.010304689407348633,0.00047120225894440053,11,180,"{'max_depth': 11, 'n_estimators': 180}",0.7510208093501076,0.7056677386390554,0.7061797769645121,0.7209817826996442,0.02126904020170669,12,0.9575393122550515,0.9543237238812627,0.9546012054221376,0.955488080519484,0.0014548568603431381
89,1.1329715251922607,0.005331311602090609,0.010639031728108725,0.00047041551859602817,11,190,"{'max_depth': 11, 'n_estimators': 190}",0.7460265294671907,0.7080717336112923,0.7124096504817281,0.7221896778974803,0.016969377645166216,5,0.9572126551449254,0.9541190702672229,0.9546026576024684,0.9553114610048722,0.0013587662409533636
90,0.1316382884979248,0.0016401894165475781,0.0016535123189290364,0.0004636311226673148,13,20,"{'max_depth': 13, 'n_estimators': 20}",0.7333027652981068,0.7038347906170745,0.6955148810589883,0.7109032905083041,0.016218460193616245,45,0.9503771781272237,0.9522621215495458,0.9523449295008497,0.951661409725873,0.0009087179204523895
91,0.19614124298095703,0.0009190380524114049,0.0023186206817626953,0.00047655717259134997,13,30,"{'max_depth': 13, 'n_estimators': 30}",0.7326160186137083,0.6913045265564925,0.7196298112666896,0.7145322416985491,0.017249256594732216,36,0.9572622292977244,0.9575860134302914,0.9532455736136058,0.956031272113874,0.0019742164930122218
92,0.26229627927144367,0.005084326982834616,0.0026678244272867837,0.00045742754107888916,13,40,"{'max_depth': 13, 'n_estimators': 40}",0.7353957960374493,0.6928034915810243,0.7121213252007494,0.7134589537109602,0.01741760075768043,39,0.9594866450224168,0.9567595399970239,0.9574337717141147,0.9578933189111852,0.0011597882492455852
93,0.3231356938680013,0.004973276025110512,0.0036563873291015625,0.0004695163867726976,13,50,"{'max_depth': 13, 'n_estimators': 50}",0.7473228881834586,0.696591612374565,0.7029601659100395,0.71565195799379,0.02257352080080387,33,0.9584526549637463,0.95828267115052,0.9566413219593713,0.9577922160245459,0.0008167584245582177
94,0.38594897588094074,0.005714116288795773,0.0036774476369222007,0.00046060204258258265,13,60,"{'max_depth': 13, 'n_estimators': 60}",0.7410117329301944,0.7031944826154813,0.7125201211510002,0.7189276541798751,0.016092257236644633,20,0.9560894265350901,0.9569497165329419,0.957062267003751,0.9567004700239276,0.0004345093102630575
95,0.4541165033976237,0.009852540064689113,0.004980564117431641,0.000806328485679381,13,70,"{'max_depth': 13, 'n_estimators': 70}",0.7464624457113942,0.6928512502532285,0.7019699569009237,0.7137891435211567,0.023430484817559803,38,0.9584252413145249,0.9573838405385235,0.9574478436657903,0.9577523085062797,0.00047655221706522976
96,0.5129733085632324,0.0012216764502343234,0.004989147186279297,1.5451289888400699e-06,13,80,"{'max_depth': 13, 'n_estimators': 80}",0.744515746354494,0.7093954178507951,0.7008314230555887,0.7182699613818077,0.01890811924407407,25,0.9609539361227518,0.95918100979021,0.9581304174101429,0.9594217877743683,0.0011652024168514266
97,0.5761444568634033,0.008250570405775929,0.005319436391194661,0.00047014085734496,13,90,"{'max_depth': 13, 'n_estimators': 90}",0.7476940147824271,0.6982713126960121,0.7157712530031041,0.7206020157152727,0.020467704629094745,14,0.959359069570411,0.9581381570157518,0.958802064714895,0.9587664304336859,0.0004990719507439539
98,0.6439524491628011,0.014792322822946135,0.0059659481048583984,1.4531151133396652e-05,13,100,"{'max_depth': 13, 'n_estimators': 100}",0.7488792567056262,0.7020334173540671,0.7044394471510615,0.7184766921681469,0.021547783914177263,23,0.9611118178607121,0.9573230781680434,0.9577744614090321,0.9587364524792625,0.0016897154058407025
99,0.6997952461242676,0.005542975023255579,0.0066496531168619795,0.0004697969117333428,13,110,"{'max_depth': 13, 'n_estimators': 110}",0.7482398757945046,0.7038514192686145,0.7020157620088784,0.7180614791920354,0.02137981635061919,27,0.9596996548688187,0.9587906870184764,0.9559070567460164,0.9581324662111038,0.0016167644857790335
100,0.8008755048116049,0.039776247393633044,0.00797287623087565,1.6116735415467262e-05,13,120,"{'max_depth': 13, 'n_estimators': 120}",0.7457229058433601,0.7078512891188586,0.7062102868075756,0.719950188553427,0.018259695793094992,18,0.9608770911031523,0.960163276463415,0.9584877647929629,0.9598427107865102,0.0010014295844934086
101,0.8716931343078613,0.01871995202933483,0.007965962092081705,1.508435911016393e-05,13,130,"{'max_depth': 13, 'n_estimators': 130}",0.7447598113865481,0.7074332322426704,0.7127009818800942,0.7216510928778981,0.016501878145105998,8,0.9599009054697127,0.9610123673671116,0.9596278499896249,0.9601803742754832,0.0005987760862457557
102,0.9434768358866373,0.02387531268675234,0.01030421257019043,0.0012242853389869746,13,140,"{'max_depth': 13, 'n_estimators': 140}",0.7467552983716211,0.7061162346699914,0.7121254822647751,0.721687097581437,0.01791720890928099,6,0.9607804439483464,0.9595240115344786,0.9578797228332299,0.9593947261053516,0.001187737846653356
103,0.9777082602183024,0.01287348425431008,0.00898591677347819,0.0008032166198731034,13,150,"{'max_depth': 13, 'n_estimators': 150}",0.7497374049541905,0.706386209771003,0.7135665119004273,0.7232526787266834,0.01897906995711257,2,0.960525067020578,0.9616442476027848,0.9593710177769703,0.9605134441334444,0.0009280785810379427
104,1.050520658493042,0.02856599720017554,0.010309855143229166,0.0004699112387843403,13,160,"{'max_depth': 13, 'n_estimators': 160}",0.745368744833518,0.7057820902003791,0.7134514667483063,0.7215544546882091,0.01714882317019079,9,0.9597170082453426,0.9586494145498528,0.9589613506402926,0.9591092578118293,0.00044821607379059357
105,1.115031083424886,0.008131479387711872,0.010274966557820639,0.00046861903402084683,13,170,"{'max_depth': 13, 'n_estimators': 170}",0.7453088553329534,0.7091041057787706,0.7141408573208827,0.7228704509342865,0.016019082974668686,3,0.9606458587016881,0.9591899041513204,0.9581609403446479,0.9593322343992189,0.0010194437159185901
106,1.1658830642700195,0.013602527013651238,0.010981400807698568,1.42750600937638e-05,13,180,"{'max_depth': 13, 'n_estimators': 180}",0.7490014347024253,0.7081949033246433,0.7071563539671385,0.721474424690387,0.019494081345002353,10,0.9612332141626007,0.9606365843664211,0.9597107229767242,0.9605268405019153,0.000626379884529804
107,1.250978708267212,0.017562399103165552,0.01196757952372233,6.836513890459241e-07,13,190,"{'max_depth': 13, 'n_estimators': 190}",0.7497220833980844,0.7064318203096437,0.7088037488005894,0.7216765214019145,0.019880192383523985,7,0.9611890375551174,0.959298652797848,0.9591488740935216,0.9598788548154956,0.0009284548179527528
